"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","0","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","35","1","0.000000","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/17_-_Default.17_-_Default","0","48","48","2","24.635944","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","2","2","1","1.012995","0","0"
"/Engine/MapTemplates/Materials/BasicAsset03.BasicAsset03","0","0","21","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","0","33","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","75","75","1","40.524441","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","138","1","0.000000","0","0"
"/Game/Game/Materials/M_FireFlame_01.M_FireFlame_01","0","24","24","1","10.894304","0","0"
"/Game/Game/Materials/M_FireBall_01.M_FireBall_01","0","24","24","1","9.600079","0","0"
"/Game/Game/Materials/M_ExplosionShapes_burst.M_ExplosionShapes_burst","0","24","24","1","9.612419","0","0"
"/Game/Game/Materials/ShotParticle.ShotParticle","0","48","48","1","19.060219","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/M_Prop.M_Prop","0","24","24","1","11.160787","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/AS-50/AS-50_Material_Master.AS-50_Material_Master","0","34","36","1","15.536021","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/aa-50_beowulf/aa-50-beowulf_Material_Master.aa-50-beowulf_Material_Master","0","34","36","1","16.383698","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/Famas/Famas_Material_Master.Famas_Material_Master","0","24","24","1","11.961686","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/AK-47/AK-47_Material_Master.AK-47_Material_Master","0","34","36","1","15.642776","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Turn_Signal_Material.Turn_Signal_Material","0","24","24","1","12.636358","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Tire_Master.Tire_Master","0","34","36","1","16.209007","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/STOP_Backward_Light_Mat.STOP_Backward_Light_Mat","0","24","24","1","12.203344","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Steel_Master.Steel_Master","0","34","36","1","17.287832","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Mirrors_Master.Mirrors_Master","0","24","24","1","12.758273","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep_whipers-R.jeep_whipers-R","0","24","24","1","12.099019","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep_whipers-L.jeep_whipers-L","0","24","24","1","12.027476","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep_whipers-B.jeep_whipers-B","0","24","24","1","15.077443","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep-wheel-insid.jeep-wheel-insid","0","24","24","1","10.635587","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep-wheel-discs.jeep-wheel-discs","0","24","24","1","10.345530","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep-chrome.jeep-chrome","0","24","24","1","15.192095","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep-black.jeep-black","0","24","24","1","12.137015","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Inside_Master.Inside_Master","0","34","36","1","16.498983","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Glass_Material_Master.Glass_Material_Master","0","64","64","1","167.116959","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Forward_Lights_1.Forward_Lights_1","0","24","24","1","13.824295","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/black.black","0","24","24","1","12.265968","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Backward_Lights_2.Backward_Lights_2","0","24","24","1","12.922397","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Armchair_fabric_Master.Armchair_fabric_Master","0","34","36","1","17.224716","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/09_-_Default.09_-_Default","0","24","24","1","12.484392","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/08_-_Default_001.08_-_Default_001","0","24","24","1","11.852312","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/14_-_Default.14_-_Default","0","24","24","1","11.870687","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/08_-_Default.08_-_Default","0","24","24","1","12.039375","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/04_-_Default.04_-_Default","0","24","24","1","14.021877","0","0"
"/Game/Game/Materials/UI/Radio_Screen.Radio_Screen","0","28","30","1","8.931548","0","0"
"/Game/Game/Materials/UI/Radio_Button1.Radio_Button1","0","28","30","1","9.198985","0","0"
"/Game/Game/Materials/UI/Key_Input_BP.Key_Input_BP","0","28","30","1","9.426239","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/Arrow_Mat.Arrow_Mat","0","17","18","1","9.410744","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/DashBoard_Lights_Info.DashBoard_Lights_Info","0","17","18","1","9.173355","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/DashBoard_Lights_Info2.DashBoard_Lights_Info2","0","17","18","1","10.067183","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/DashBoard_Base.DashBoard_Base","0","12","12","1","7.938408","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/Dash-SmallClock.Dash-SmallClock","0","17","18","1","10.112331","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/Dash-Clock1.Dash-Clock1","0","17","18","1","10.392493","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/Dash-Clock-R.Dash-Clock-R","0","17","18","1","9.558003","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/Light_Function.Light_Function","0","17","17","1","4.489666","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/Details.Details","0","12","12","1","6.713920","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Inside_Detail_Meshs/GearUp_Arrow_MAt.GearUp_Arrow_MAt","0","33","35","1","14.185621","0","0"
"/Game/Game/Materials/UI/Bliboard_KeyInput_Mat.Bliboard_KeyInput_Mat","0","28","30","1","8.096790","0","0"
"/Game/Game/Materials/UI/Bilboard_Input_Key_Txt-Mat.Bilboard_Input_Key_Txt-Mat","0","15","15","1","4.309403","0","0"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Eyes.M_AnimMan_Eyes","0","48","48","1","22.953516","0","0"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Default.M_AnimMan_Default","0","48","48","1","22.592041","0","0"
"/Game/Game/Materials/Invisible_Material.Invisible_Material","0","42","46","1","11.323903","0","0"
"/Game/Game/Materials/Props/Chest_Material_Master.Chest_Material_Master","0","17","18","1","8.994499","0","0"
"/Game/Game/Materials/binoculars_Post_Process.binoculars_Post_Process","0","4","4","1","1.201328","0","0"
"/Game/Game/Materials/Surace_Types/Wood.Wood","0","24","24","1","11.233702","0","0"
"/Game/Game/Materials/UI/Health_Bar_mat.Health_Bar_mat","0","15","15","1","4.260459","0","0"
"/Game/Game/Materials/UI/UI_BG_Gradient.UI_BG_Gradient","0","15","15","1","4.219965","0","0"
"/Game/Game/Materials/Demo/M_grass_Interaction.M_grass_Interaction","0","92","96","1","43.945961","0","0"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Logo.M_Mannequin_Logo","0","64","68","1","21.936972","0","0"
"/Game/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_Mannequin_Body.M_Mannequin_Body","0","24","24","1","10.690392","0","0"
"/Game/Game/Materials/M_CustomMoveZone.M_CustomMoveZone","0","12","12","1","6.309766","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/M_Prop_Hook_Material.M_Prop_Hook_Material","0","30","32","1","13.680273","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/M_Prop_Rope_Material.M_Prop_Rope_Material","0","20","22","1","9.626974","0","0"
"/Game/Game/Materials/Props/Valve_Wheel_Mat_Master.Valve_Wheel_Mat_Master","0","12","12","1","6.606479","0","0"
"/Game/Game/Materials/UI/Time_To_Reaction_ForAI-Material.Time_To_Reaction_ForAI-Material","0","15","15","1","4.240906","0","0"
"/Game/Game/Materials/Props/Decal_Hole_Master.Decal_Hole_Master","0","31","31","1","16.115978","0","0"
"/Game/Game/Materials/Gun_Fire_mat.Gun_Fire_mat","0","90","90","1","41.261707","0","0"
"/Game/Game/Materials/Props/FXBullet_Material.FXBullet_Material","0","12","12","1","5.916616","0","0"
"/Game/Game/Materials/M_Bullet.M_Bullet","0","21","21","1","10.885929","0","0"
"/Game/Game/Materials/M_HeatDistortion_mesh.M_HeatDistortion_mesh","0","120","120","1","52.381069","0","0"
"/Game/Game/Materials/M_Ember.M_Ember","0","24","24","1","8.155344","0","0"
"/Game/Game/Materials/M_smoke.M_smoke","0","84","84","1","41.208519","0","0"
"/Game/Game/Materials/M_debris_SUB.M_debris_SUB","0","84","84","1","40.648804","0","0"
"/Game/Game/Materials/M_Burst_add.M_Burst_add","0","30","30","1","9.445411","0","0"
"/Game/Game/Materials/M_smoke_dirlit_01.M_smoke_dirlit_01","0","84","84","1","42.374672","0","0"
"/Game/Game/Materials/M_smoke_bomb__1.M_smoke_bomb__1","0","84","84","1","42.291088","0","0"
"/Game/Game/Materials/M_scorch.M_scorch","0","91","91","1","41.956608","0","0"
"/Game/Game/Materials/UI/Viewfinder-MasterMaterial.Viewfinder-MasterMaterial","0","15","15","1","4.494802","0","0"
"/Game/Game/Materials/UI/Bullets_Icon_Mat.Bullets_Icon_Mat","0","28","30","1","7.701448","0","0"
"/Game/AdvancedLocomotionV4/Props/Meshes/Backpack/M_Backpack.M_Backpack","0","24","24","1","10.781326","0","0"
"/Game/AdvancedLocomotionV4/CharacterAssets/Zombie_Character/Materials/SNP_Base_MAT.SNP_Base_MAT","0","314","334","2","138.771149","0","0"
"/Game/Game/Materials/UI/Hook_Point_Widget_Mat.Hook_Point_Widget_Mat","0","15","15","1","4.663691","0","0"
"/Game/Game/Materials/Props/Environment_Mat_Master.Environment_Mat_Master","0","52","54","2","30.049385","0","0"
"/Game/Game/Materials/Surace_Types/Ground.Ground","0","51","51","1","17.922068","0","0"
"/Game/AdvancedLocomotionV4/Props/Meshes/Knife/M_Knife_Master.M_Knife_Master","0","12","12","1","6.856691","0","0"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_Background.M_Grid_Background","0","7","8","1","2.791443","0","0"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Object.M_Object","0","54","54","1","24.273607","0","0"
"/Game/AdvancedLocomotionV4/Props/Meshes/Axe/M_Axe_Material.M_Axe_Material","0","12","12","1","7.314301","0","0"
"/Game/AdvancedLocomotionV4/CharacterAssets/Zombie_Character/Materials/HairBase_MAT.HairBase_MAT","0","64","68","1","26.205345","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Game/Materials/Props/M_Ground.M_Ground","0","21","21","1","12.493643","0","0"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Tiles.M_Tiles","0","21","21","1","29.404564","46","46"
"/Game/Game/Materials/Surace_Types/Sand.Sand","0","51","51","1","19.178211","0","0"
"/Game/Game/Materials/Surace_Types/Snow.Snow","0","51","51","1","18.514780","0","0"
"/Game/Game/Materials/Surace_Types/Grass.Grass","0","51","51","1","17.691172","0","0"
"/Game/Game/Materials/Props/Objects_Mateerial_Master.Objects_Mateerial_Master","0","17","18","1","9.134901","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/jeep-tire-bmp_002.jeep-tire-bmp_002","0","33","33","1","16.289078","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/15_-_Default.15_-_Default","0","33","33","1","16.554081","0","0"
"/Game/Game/Vehicle_System/Jeep_Mesh/Materials/04_-_Default_001.04_-_Default_001","0","33","33","1","16.490173","0","0"
"/Game/Game/Materials/Props/M_Wall.M_Wall","0","21","21","1","12.089161","0","0"
"/Game/Game/Dynamic_Sky_System/Materials/M_GoodSky_Sun_Stars.M_GoodSky_Sun_Stars","0","2","2","1","1.121842","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_Sun_Emissive.M_GoodSky_Sun_Emissive","0","8","8","1","3.267070","0","0"
"/Game/Game/Dynamic_Sky_System/Materials/M_GoodSky_Base.M_GoodSky_Base","0","2","2","1","0.972243","0","0"
"/Game/Game/Dynamic_Sky_System/Materials/M_GoodSky_Sun_Stars_Moon.M_GoodSky_Sun_Stars_Moon","0","8","8","1","4.062625","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_SkyRing_.M_GoodSky_SkyRing_","0","21","23","1","7.497106","0","0"
"/Game/Game/Dynamic_Sky_System/Materials/M_GoodSky_Storm.M_GoodSky_Storm","0","2","2","1","1.134117","0","0"
"/Game/Game/Dynamic_Sky_System/Materials/M_GoodSky_Moon.M_GoodSky_Moon","0","2","2","1","1.099004","0","0"
"/Game/AdvancedLocomotionV4/Environment/Text/M_OutlinedText.M_OutlinedText","0","33","35","1","14.069231","0","0"
"/Game/TShirtZombie/DemoContent/Geometry/Meshes/CubeMaterial.CubeMaterial","0","21","21","1","11.427683","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Game/Game/Materials/ShotParticle1.ShotParticle1","0","48","48","1","17.797659","0","0"
"/Game/Game/Materials/Cliff_Material.Cliff_Material","0","12","12","1","6.398920","0","0"
"/Game/Game/Materials/UI/Viewfinder-Mat.Viewfinder-Mat","0","15","15","1","4.283743","0","0"
"/Game/Game/Materials/Surace_Types/Surface_TYpe_Test.Surface_TYpe_Test","0","12","12","1","6.286780","0","0"
"/Game/Game/Materials/ShotDust.ShotDust","0","90","90","1","40.691353","0","0"
"/Game/Game/Materials/M_smoke_noise.M_smoke_noise","0","84","84","1","43.345245","0","0"
"/Game/Game/Materials/BlobTest.BlobTest","0","28","28","1","34.745090","0","0"
"/Game/AdvancedLocomotionV4/Props/Materials/Wireframe_Material.Wireframe_Material","0","29","31","1","11.956736","0","0"
"/Game/AdvancedLocomotionV4/Environment/Materials/M_Grid_Floor.M_Grid_Floor","0","10","10","1","4.066131","0","0"
